id_student,total_clicks,avg_clicks_per_day,active_days,first_activity,last_activity,activity_span
112245,2262,2.612009237875289,130,-16,240,256
112441,952,3.7628458498023716,36,6,222,216
112454,1131,2.6611764705882353,83,-18,241,259
113295,3549,3.5454545454545454,195,-9,261,270
113565,2173,4.546025104602511,40,-11,236,247
113698,271,3.1149425287356323,26,-11,100,111
113702,1877,3.54820415879017,63,-9,115,124
113824,525,4.338842975206612,34,-10,174,184
114017,757,3.277056277056277,50,-9,257,266
114367,2183,3.17296511627907,131,-18,256,274
114402,961,4.03781512605042,70,-8,237,245
114500,3171,4.447405329593268,140,-3,242,245
114558,1620,1.9518072289156627,137,-16,253,269
114999,1358,2.6627450980392156,120,-10,264,274
115373,3088,3.645808736717828,136,-18,240,258
115452,590,2.177121771217712,69,-9,233,242
116174,257,2.57,10,-18,9,27
116290,139,2.396551724137931,9,-15,32,47
116319,276,3.4936708860759493,6,-6,222,228
116499,166,1.4188034188034189,14,-17,22,39
116518,877,3.0880281690140845,58,-18,234,252
116529,1355,3.353960396039604,62,-16,165,181
116541,1886,3.669260700389105,108,0,242,242
116603,1179,2.954887218045113,86,-9,240,249
116606,511,2.9883040935672516,41,-9,237,246
116621,4731,3.7018779342723005,202,-18,241,259
116631,540,2.8272251308900525,33,-18,44,62
116692,1108,3.562700964630225,98,-10,228,238
116763,115,2.8048780487804876,8,-13,31,44
116808,12024,4.803835397522972,233,-18,268,286
117071,74,3.0833333333333335,5,37,54,17
117197,922,3.923404255319149,46,-4,243,247
117232,2357,2.734338747099768,151,-18,268,286
117281,1422,2.5035211267605635,91,-14,228,242
117435,1355,2.454710144927536,60,-15,170,185
117510,3633,3.427358490566038,150,-18,241,259
117544,2545,3.731671554252199,136,-9,246,255
117545,424,4.326530612244898,14,1,94,93
117550,252,2.597938144329897,21,-17,35,52
117699,473,1.8192307692307692,57,-3,232,235
117818,1695,3.6609071274298057,98,-23,241,264
117862,56,1.75,6,-15,19,34
117939,666,2.883116883116883,37,-13,166,179
118050,1025,3.005865102639296,70,-16,259,275
118098,413,3.933333333333333,18,2,193,191
118176,147,2.3333333333333335,7,-5,15,20
118213,21,1.4,4,11,177,166
118474,474,2.838323353293413,38,-8,221,229
118479,3444,3.230769230769231,147,-18,240,258
118532,4410,3.7919174548581256,143,-18,240,258
118578,792,2.1758241758241756,77,-25,149,174
118668,3054,4.381635581061693,86,-18,239,257
118877,4,1.3333333333333333,2,-4,15,19
118887,10,1.6666666666666667,3,-16,45,61
118983,284,2.5585585585585586,27,-10,268,278
119310,2297,3.7779605263157894,78,-10,257,267
119353,3259,3.8797619047619047,139,-14,228,242
119444,614,3.987012987012987,36,-9,223,232
119471,592,2.062717770034843,75,7,219,212
119729,473,3.2620689655172415,27,-5,44,49
119865,2170,3.3282208588957056,119,-18,269,287
119898,167,2.1139240506329116,16,5,247,242
119902,2590,3.978494623655914,81,-16,207,223
120236,1179,3.7667731629392973,77,2,264,262
120611,123,4.392857142857143,11,43,229,186
120994,740,3.1223628691983123,34,2,195,193
120999,507,1.988235294117647,64,-16,247,263
121000,342,2.408450704225352,25,-13,72,85
121056,17,1.8888888888888888,3,3,93,90
121163,405,2.9136690647482015,32,1,140,139
121182,92,1.803921568627451,8,123,228,105
121349,2009,4.454545454545454,98,2,240,238
121390,371,2.3630573248407645,26,2,73,71
122337,634,2.8177777777777777,38,-8,213,221
122392,809,2.528125,66,-8,237,245
122459,270,2.8421052631578947,19,-15,213,228
122636,110,2.619047619047619,18,-11,185,196
122739,526,2.1295546558704452,48,-18,170,188
122846,1001,3.894941634241245,60,-10,235,245
122928,184,3.607843137254902,8,-13,198,211
123044,2037,3.395,127,-10,247,257
123053,342,1.8895027624309393,52,-25,170,195
123087,461,3.0733333333333333,36,-9,233,242
123183,2819,2.780078895463511,199,-25,262,287
123270,145,2.7884615384615383,15,-6,105,111
123462,1001,2.3833333333333333,60,-9,219,228
123497,497,2.3443396226415096,35,-18,67,85
123598,1970,2.282734646581692,150,-15,250,265
123716,1068,2.106508875739645,148,-10,252,262
123860,1292,2.1355371900826445,94,-9,228,237
123957,673,2.4384057971014492,62,-25,130,155
124006,734,2.279503105590062,41,-18,230,248
124018,82,2.2777777777777777,6,-18,3,21
124064,2039,2.7516869095816463,162,-21,269,290
124124,21,1.75,5,-11,6,17
124134,1136,2.1393596986817327,103,-18,146,164
124193,933,2.5773480662983426,83,-18,240,258
124304,1896,3.9665271966527196,96,-12,260,272
124379,167,2.9298245614035086,9,-14,18,32
124387,56,2.24,4,-16,5,21
124711,263,2.1557377049180326,21,-18,51,69
124728,1969,2.5019059720457433,85,-25,150,175
124909,1520,2.0765027322404372,163,-10,267,277
124944,920,3.205574912891986,60,1,239,238
125018,2195,3.5749185667752443,121,-11,262,273
125055,863,2.9965277777777777,55,-3,229,232
125063,3327,4.211392405063291,119,-18,241,259
125407,160,2.051282051282051,14,0,215,215
125535,196,1.8317757009345794,28,-9,257,266
125777,438,3.6198347107438016,20,-14,80,94
125830,1410,2.6014760147601477,90,-8,195,203
125874,45,2.8125,2,-3,4,7
125996,3061,4.281118881118881,74,-15,236,251
126074,209,2.824324324324324,6,-13,20,33
126088,1140,2.8934010152284264,67,-16,235,251
126322,526,2.7253886010362693,52,-5,239,244
126337,2446,3.5604075691411934,92,-18,151,169
126394,3605,3.7050359712230216,162,-18,256,274
126395,1193,2.938423645320197,77,-9,241,250
126411,25,1.7857142857142858,7,1,45,44
126450,2561,3.7551319648093844,113,-18,257,275
126608,443,2.8766233766233764,33,-1,231,232
126713,291,2.0785714285714287,53,-9,213,222
126769,1186,3.3789173789173788,85,-8,255,263
126800,1472,3.5902439024390245,85,-9,260,269
126812,2861,2.390142021720969,168,-17,258,275
127179,358,4.162790697674419,8,-5,52,57
127580,3002,2.7093862815884475,166,-13,238,251
127582,1303,2.9613636363636364,89,-10,240,250
127642,2257,4.357142857142857,64,-18,264,282
127988,186,1.3676470588235294,30,-2,235,237
128072,153,2.6379310344827585,10,-15,63,78
128132,1302,3.5380434782608696,52,0,213,213
128142,1449,3.3157894736842106,55,-14,126,140
128348,493,2.3145539906103285,36,-8,116,124
128386,66,1.9411764705882353,13,-5,94,99
128510,872,2.498567335243553,89,-18,244,262
128656,386,2.556291390728477,16,-3,233,236
128678,782,2.724738675958188,56,-4,215,219
128723,76,2.0,4,1,14,13
128776,146,2.5172413793103448,8,-7,23,30
128791,1203,3.8806451612903228,43,-17,137,154
128817,673,3.8022598870056497,31,-18,79,97
128889,9428,5.5134502923976605,244,-10,268,278
128929,1332,3.9525222551928785,67,-10,231,241
128965,496,2.1106382978723404,45,-17,235,252
128968,3036,4.270042194092827,119,-5,240,245
128971,1885,3.754980079681275,97,-18,233,251
129198,916,4.300469483568075,45,-15,160,175
129212,1417,5.171532846715328,63,-15,243,258
129638,911,3.2535714285714286,47,-15,82,97
129878,251,2.51,22,-12,115,127
129907,3691,4.501219512195122,73,6,240,234
129955,1888,3.515828677839851,110,-10,141,151
129989,1410,2.3857868020304567,105,-7,238,245
130003,238,2.2452830188679247,23,22,195,173
130013,252,2.032258064516129,25,5,219,214
130034,1831,2.8880126182965298,103,-24,247,271
130403,5407,4.593882752761258,150,-15,234,249
130409,1406,3.8626373626373627,55,17,261,244
130467,1218,2.749435665914221,101,-18,256,274
130547,1232,3.560693641618497,82,-24,253,277
130636,332,2.6141732283464565,20,-24,261,285
130658,3195,4.341032608695652,112,-18,231,249
130671,1199,2.7819025522041763,98,-18,234,252
130837,66,2.0625,3,-18,3,21
130992,1954,2.933933933933934,120,-18,239,257
131051,999,2.08125,106,1,264,263
131145,7844,3.2534218166735793,253,-18,240,258
131152,377,2.179190751445087,40,-23,247,270
131222,3872,2.996904024767802,185,-18,269,287
131235,744,2.1818181818181817,30,-16,29,45
131272,5018,4.421145374449339,172,-18,227,245
131314,292,4.5625,15,72,230,158
131390,155,2.9245283018867925,9,-24,241,265
131538,2195,4.407630522088353,98,-18,232,250
131597,2755,4.408,146,-17,253,270
131609,454,2.6242774566473988,26,-14,38,52
131612,1655,2.448224852071006,137,-7,258,265
131663,58,1.7058823529411764,5,-16,25,41
131695,223,2.207920792079208,23,-18,59,77
131776,1042,3.4503311258278146,79,-18,256,274
131820,168,3.0,12,0,154,154
131933,1613,5.072327044025157,65,-15,258,273
132123,993,3.650735294117647,66,1,249,248
132157,2622,2.717098445595855,186,-24,262,286
132191,79,1.975,14,-17,64,81
132401,996,2.5215189873417723,61,-11,241,252
132423,384,3.4285714285714284,12,-3,32,35
132453,1469,3.3085585585585586,65,-1,235,236
132475,4137,3.476470588235294,126,-8,242,250
132477,652,3.090047393364929,36,-18,226,244
132511,403,2.741496598639456,42,-19,156,175
132626,480,2.6666666666666665,54,-10,129,139
132924,21,2.1,5,18,94,76
132932,292,2.453781512605042,37,-1,235,236
132972,176,2.3157894736842106,17,-7,220,227
132976,520,3.4210526315789473,32,-10,242,252
133019,3644,3.507218479307026,141,-5,231,236
133068,1235,3.241469816272966,78,-5,236,241
133104,3350,3.8329519450800915,140,-18,230,248
133155,1308,4.589473684210526,61,1,239,238
133185,3083,4.099734042553192,103,-18,248,266
133322,2249,3.7358803986710964,83,-5,227,232
133365,2106,2.216842105263158,136,-25,258,283
133419,406,2.9635036496350367,19,-6,49,55
133718,544,2.909090909090909,24,-15,52,67
133748,408,2.4878048780487805,45,-9,142,151
133816,4000,4.4543429844097995,128,-15,257,272
133922,574,2.371900826446281,58,-24,242,266
134025,2869,2.4796888504753674,197,-18,239,257
134123,762,3.6990291262135924,43,-6,229,235
134143,2691,4.729349736379613,138,-10,268,278
134188,1150,2.549889135254989,130,-14,231,245
134190,306,2.732142857142857,18,-16,58,74
134212,2024,4.243186582809225,100,-4,256,260
134243,2275,2.347781217750258,202,-19,254,273
134260,1109,3.1685714285714286,56,-18,237,255
134336,278,2.0592592592592593,36,-5,115,120
134563,5089,4.703327171903882,182,-10,266,276
134578,160,3.076923076923077,4,9,22,13
134721,90,1.9148936170212767,9,-15,4,19
134847,1843,4.799479166666667,34,-10,232,242
134851,5611,4.891891891891892,179,-17,239,256
134920,236,1.84375,25,-24,239,263
134982,1032,4.0,49,-10,264,274
135075,2614,3.4036458333333335,111,-18,223,241
135280,2146,3.2222222222222223,60,-10,241,251
135330,788,3.9797979797979797,26,-18,49,67
135331,24,1.8461538461538463,4,-12,18,30
135335,73,2.1470588235294117,14,-24,24,48
135385,2484,3.040391676866585,132,-16,256,272
135400,607,3.004950495049505,43,-11,233,244
135471,2281,3.5640625,127,-24,263,287
135763,573,3.9791666666666665,35,-11,233,244
135792,691,2.831967213114754,40,-17,83,100
135999,188,2.506666666666667,19,-24,41,65
136054,2121,3.324451410658307,107,-18,241,259
136135,798,2.353982300884956,77,-13,256,269
136335,646,4.394557823129252,36,-13,217,230
136793,626,2.045751633986928,53,-25,243,268
136894,2284,3.7940199335548175,94,-17,236,253
136944,1270,3.813813813813814,66,-13,269,282
137150,151,1.9113924050632911,12,-7,212,219
137281,811,3.843601895734597,38,-18,255,273
137603,1628,2.4779299847793,124,-16,235,251
137873,5499,3.9027679205110006,192,-10,250,260
137903,5998,4.071961982348948,187,-17,267,284
138204,182,2.2195121951219514,18,-18,81,99
138289,575,2.79126213592233,35,-3,226,229
138407,926,3.391941391941392,45,-9,163,172
138416,977,2.4303482587064678,82,-15,237,252
138704,1298,3.011600928074246,69,10,229,219
138709,702,2.8653061224489798,27,-18,59,77
138710,732,3.1016949152542375,32,18,254,236
138715,576,2.6422018348623855,48,-15,187,202
138861,812,3.3008130081300813,61,-8,247,255
138920,437,2.78343949044586,30,-3,124,127
138997,344,2.388888888888889,53,-17,249,266
139033,790,2.7526132404181185,60,-8,269,277
139190,2672,3.9761904761904763,120,-18,260,278
139206,4561,4.436770428015564,147,-4,260,264
139250,518,2.6294416243654823,59,-9,220,229
139278,1728,3.5925155925155927,58,-4,234,238
139329,1070,3.614864864864865,68,-3,225,228
139455,115,1.7164179104477613,7,-18,14,32
139549,286,2.4237288135593222,27,-7,251,258
139701,584,4.5625,17,1,131,130
139843,127,2.2280701754385963,13,9,60,51
139949,3146,4.155878467635403,140,-15,240,255
140060,2048,4.137373737373737,108,-4,254,258
140108,61,2.44,5,-18,59,77
140518,244,3.696969696969697,13,5,38,33
140719,260,1.8055555555555556,32,-7,232,239
140807,2568,3.2261306532663316,127,-7,261,268
140866,2800,4.929577464788732,62,-9,232,241
140907,3115,3.7484957882069794,164,-18,240,258
141182,12,1.7142857142857142,2,18,21,3
141301,392,2.1420765027322406,39,-18,122,140
141355,1823,3.1162393162393163,92,-9,256,265
141377,756,3.024,41,-2,241,243
141430,3026,3.6634382566585955,134,-18,239,257
141497,467,2.4196891191709846,22,-16,72,88
141506,415,3.074074074074074,26,-24,163,187
141648,5057,3.5045045045045047,196,-18,265,283
141766,7,2.3333333333333335,1,-9,-9,0
141823,276,2.4210526315789473,25,2,74,72
141827,452,3.160839160839161,36,-10,226,236
141949,862,3.0567375886524824,56,-8,268,276
142092,2694,4.020895522388059,82,-13,263,276
142310,1989,4.0181818181818185,77,-8,267,275
142324,778,3.1885245901639343,45,-9,258,267
142326,2121,3.3613312202852614,95,-5,242,247
142339,5384,3.842969307637402,187,-18,240,258
142819,435,2.0046082949308754,33,-4,226,230
142935,4834,4.274093722369584,170,-18,241,259
142990,135,2.4107142857142856,10,45,194,149
142998,7,3.5,1,-14,-14,0
143350,2350,3.3959537572254335,104,-18,226,244
143711,2032,3.7216117216117217,109,-11,260,271
143741,703,2.756862745098039,53,-8,240,248
143755,4018,3.4430162810625538,104,-18,261,279
144448,4324,4.958715596330276,143,-11,261,272
144562,1983,3.91897233201581,95,-18,238,256
144745,2508,2.7835738068812432,130,-18,262,280
144747,1445,2.867063492063492,68,-18,221,239
144801,5645,3.484567901234568,200,-10,267,277
144895,1501,2.7045045045045044,99,-18,233,251
144908,342,2.375,30,-10,59,69
144923,311,2.3208955223880596,30,-15,93,108
144959,820,3.190661478599222,49,-14,166,180
145114,1809,3.0250836120401337,78,-18,241,259
145130,452,3.033557046979866,35,-10,261,271
145188,26,2.0,1,11,11,0
145280,661,3.088785046728972,36,2,236,234
145282,1515,3.5815602836879434,106,-18,230,248
145388,259,3.3205128205128207,24,-3,229,232
145490,832,3.4098360655737703,59,-14,241,255
145544,862,2.2216494845360826,76,0,233,233
145578,653,3.418848167539267,33,-12,67,79
145640,2259,2.6025345622119818,149,-16,241,257
145770,42,2.3333333333333335,4,-3,20,23
146089,1,1.0,1,62,62,0
146125,574,4.743801652892562,13,-11,10,21
146165,167,1.7578947368421052,18,10,240,230
146188,597,3.109375,32,-10,255,265
146192,5,1.25,2,-1,2,3
146455,91,3.1379310344827585,8,-18,19,37
146485,856,3.0140845070422535,72,-18,233,251
146503,368,1.7607655502392345,65,-24,250,274
146600,324,2.0636942675159236,33,-4,258,262
146651,650,2.9017857142857144,64,-12,238,250
146666,708,2.064139941690962,66,9,249,240
146679,610,4.586466165413534,18,1,23,22
146738,3380,4.27307206068268,98,-12,247,259
146943,806,2.3705882352941177,61,-24,95,119
146974,1018,3.474402730375427,55,-11,245,256
147168,8495,4.145924841386042,246,-18,240,258
147307,221,2.3763440860215055,11,-15,66,81
147328,2449,2.4175715695952618,149,-25,261,286
147675,708,3.232876712328767,52,-14,78,92
147715,861,2.1908396946564888,61,0,237,237
147756,1535,2.6016949152542375,127,-10,245,255
147793,155,3.7804878048780486,9,-9,59,68
147876,342,1.6764705882352942,37,0,225,225
148008,529,2.5311004784688995,54,2,157,155
148282,197,3.126984126984127,21,-13,150,163
148328,1520,3.762376237623762,57,-18,60,78
148414,1328,2.187808896210873,138,-25,247,272
148427,421,1.7254098360655739,66,-9,233,242
148515,28,2.1538461538461537,3,-6,40,46
148931,306,2.5714285714285716,9,1,39,38
148993,3812,2.99685534591195,198,-24,269,293
149178,2573,3.5587828492392806,113,-18,253,271
149567,485,3.1493506493506493,23,-9,25,34
149680,5126,3.9219586840091814,192,-17,240,257
149693,2555,3.8363363363363363,89,-7,238,245
149741,2342,3.956081081081081,102,-24,268,292
149962,141,2.0434782608695654,17,-17,261,278
149964,155,2.540983606557377,9,-1,23,24
150121,965,3.938775510204082,41,-17,198,215
150282,1466,3.243362831858407,70,-10,243,253
150398,1956,3.4804270462633453,140,-9,250,259
150578,674,2.3732394366197185,44,-15,106,121
150763,9509,4.8689196108550945,240,-18,238,256
151358,270,3.033707865168539,20,2,242,240
151465,2341,3.715873015873016,87,-18,228,246
151549,285,2.766990291262136,23,-14,75,89
151587,166,2.2739726027397262,27,-24,215,239
151697,424,2.4651162790697674,30,-5,226,231
151745,591,2.0239726027397262,67,3,240,237
151800,85,2.8333333333333335,9,17,97,80
151917,1601,3.102713178294574,102,-10,244,254
152153,500,3.4722222222222223,31,-5,145,150
152320,2325,2.1790065604498596,151,-25,242,267
152428,2553,3.787833827893175,89,-18,241,259
152524,9426,4.17634027470093,278,-18,269,287
152587,4792,4.625482625482626,133,-18,264,282
152626,7457,3.7266366816591705,215,-18,240,258
152668,765,3.1742738589211617,34,-24,103,127
152671,361,3.683673469387755,19,63,226,163
152867,28,1.8666666666666667,3,4,15,11
152887,351,3.4411764705882355,15,-2,92,94
152910,2189,2.861437908496732,133,-5,233,238
152917,6852,4.190825688073394,161,-18,262,280
152929,299,2.8207547169811322,25,18,235,217
152962,6399,5.236497545008183,101,-18,228,246
152973,733,3.0289256198347108,43,4,249,245
153110,496,2.8505747126436782,42,9,164,155
153170,1036,2.2327586206896552,94,-25,259,284
153212,842,2.338888888888889,83,2,233,231
153611,1867,3.50281425891182,76,-18,194,212
153704,580,2.109090909090909,56,-10,193,203
153785,4747,3.8846153846153846,194,-18,240,258
153788,3380,4.941520467836257,115,-18,263,281
154011,681,2.9608695652173913,40,-10,243,253
154027,569,2.1884615384615387,63,-8,227,235
154057,1362,3.5376623376623377,43,-18,58,76
154059,1479,3.688279301745636,66,5,235,230
154073,343,1.9378531073446328,40,-23,244,267
154125,97,2.255813953488372,7,17,160,143
154191,2328,4.780287474332649,69,-18,242,260
154540,417,2.4104046242774566,45,-9,204,213
154570,11670,10.447627573858549,122,-10,116,126
154697,71,2.2903225806451615,8,-16,78,94
155067,75,1.5,14,8,139,131
155158,1572,3.4701986754966887,80,6,236,230
155256,407,3.1796875,23,12,225,213
155298,1849,2.7972768532526473,137,-18,269,287
155484,2092,3.4295081967213115,140,-8,257,265
155511,4774,4.831983805668016,137,-18,240,258
155550,1522,3.632458233890215,81,-10,243,253
155631,1242,3.652941176470588,55,-6,220,226
