id_student,avg_score,max_score,min_score,total_assessments,avg_days_submitted,banked_count
107084,60.54545454545455,86.0,47.0,11,194.27272727272728,0
107162,86.25,95.0,73.0,12,122.5,0
107339,78.92307692307692,100.0,52.0,13,118.84615384615384,0
107455,71.8,77.0,60.0,5,103.4,0
107489,82.0,89.0,74.0,5,116.8,0
107713,99.33333333333333,100.0,98.0,3,48.666666666666664,0
107883,93.5,98.0,89.0,2,26.0,0
108118,87.875,100.0,80.0,8,93.375,0
108207,68.66666666666667,96.0,44.0,12,157.25,0
108281,90.5,97.0,83.0,4,96.75,0
108330,58.75,92.0,41.0,12,114.5,0
108377,78.6,100.0,60.0,10,105.9,0
108497,76.75,97.0,52.0,4,98.25,0
108565,63.0,63.0,63.0,1,25.0,0
108589,88.72727272727273,100.0,71.0,11,114.36363636363636,0
108760,68.66666666666667,100.0,20.0,9,117.0,0
108789,27.0,27.0,27.0,1,27.0,0
108799,88.9090909090909,100.0,69.0,11,104.0,0
108822,91.5,100.0,83.0,12,104.66666666666667,0
108834,84.0,88.0,80.0,3,76.0,0
108859,55.4,75.0,1.0,5,103.2,0
108872,61.8,70.0,53.0,5,113.6,0
108949,80.5,84.0,75.0,6,52.333333333333336,2
109155,67.8,72.0,63.0,5,113.4,0
109372,85.36363636363636,100.0,61.0,11,120.63636363636364,0
109441,70.0,92.0,1.0,5,105.2,0
109577,66.3157894736842,100.0,21.0,19,160.42105263157896,0
109772,80.55555555555556,100.0,60.0,9,141.22222222222223,0
109782,77.2,100.0,53.0,5,98.2,0
109938,89.81818181818181,100.0,80.0,11,113.45454545454545,0
110085,68.25,86.0,16.0,12,168.0,0
110116,84.16666666666667,94.0,72.0,12,112.5,0
110175,63.4,69.0,53.0,5,113.8,0
110200,49.833333333333336,70.0,32.0,6,64.0,0
110524,77.42857142857143,95.0,44.0,7,117.14285714285714,0
110529,67.25,80.0,42.0,4,49.25,0
110640,83.57142857142857,100.0,64.0,7,115.57142857142857,0
110789,56.25,78.0,34.0,4,102.5,0
110820,79.33333333333333,86.0,72.0,3,36.333333333333336,0
110881,72.91304347826087,100.0,52.0,23,122.91304347826087,0
110911,76.8,100.0,65.0,5,105.4,0
111113,33.75,44.0,18.0,4,38.75,0
111360,44.25,67.0,22.0,8,78.0,0
111548,22.5,27.0,13.0,4,72.75,0
111717,81.0,83.0,80.0,3,114.0,0
111775,88.91666666666667,98.0,77.0,12,94.91666666666667,0
111926,76.875,86.0,64.0,8,103.0,0
111942,86.81818181818181,100.0,69.0,11,122.27272727272727,0
111959,76.0,79.0,72.0,3,55.0,0
112245,78.71428571428571,97.0,58.0,14,117.85714285714286,0
112441,86.33333333333333,100.0,50.0,9,151.0,0
112454,76.11111111111111,98.0,17.0,9,133.33333333333334,0
113295,77.6,81.0,75.0,5,117.6,0
113565,83.83333333333333,91.0,71.0,12,179.41666666666666,0
113698,61.0,67.0,55.0,2,53.5,0
113702,84.66666666666667,94.0,70.0,3,45.0,0
113824,76.0,93.0,59.0,2,51.5,0
114017,71.8,76.0,66.0,5,113.2,0
114367,90.11111111111111,100.0,78.0,9,134.0,0
114402,87.6,100.0,80.0,5,100.4,0
114500,51.583333333333336,66.0,15.0,12,132.33333333333334,0
114558,69.0,81.0,56.0,6,113.33333333333333,0
114999,72.8,80.0,54.0,5,115.6,0
115373,81.75,96.0,73.0,12,122.0,0
115452,91.22222222222223,100.0,72.0,9,97.11111111111111,0
116290,84.0,84.0,84.0,1,18.0,0
116319,82.77777777777777,100.0,45.0,9,187.11111111111111,0
116518,71.11111111111111,86.0,59.0,9,127.22222222222223,0
116529,88.0,95.0,82.0,10,26.7,5
116541,62.4,76.0,50.0,5,123.6,0
116603,90.4,100.0,76.0,10,109.7,0
116606,58.0,93.0,1.0,5,106.0,0
116621,90.16666666666667,100.0,82.0,12,105.91666666666667,0
116631,68.0,68.0,68.0,1,18.0,0
116692,74.2,78.0,72.0,5,109.6,0
116763,79.0,79.0,79.0,1,24.0,0
116808,95.41666666666667,99.0,80.0,12,108.66666666666667,0
117071,73.0,100.0,46.0,2,54.0,0
117197,88.75,97.0,71.0,4,93.25,0
117232,72.9047619047619,92.0,56.0,21,133.76190476190476,0
117281,82.85714285714286,93.0,72.0,7,120.71428571428571,0
117435,66.54545454545455,89.0,53.0,11,65.9090909090909,3
117510,92.08333333333333,99.0,88.0,12,110.83333333333333,0
117544,70.2,100.0,49.0,5,105.4,0
117545,91.0,100.0,82.0,2,39.5,0
117699,87.0909090909091,100.0,80.0,11,107.27272727272727,0
117818,57.6,65.0,49.0,5,115.2,0
117939,42.57142857142857,66.0,26.0,7,63.42857142857143,0
118050,74.81818181818181,97.0,44.0,11,147.72727272727272,0
118098,35.22222222222222,56.0,0.0,9,127.33333333333333,0
118213,30.6,45.0,1.0,5,106.6,0
118474,88.875,100.0,75.0,8,132.625,0
118479,83.85714285714286,88.0,79.0,7,122.14285714285714,0
118532,86.41666666666667,97.0,80.0,12,119.16666666666667,0
118578,59.75,85.0,24.0,4,62.5,0
118668,78.83333333333333,95.0,58.0,12,160.58333333333334,0
118983,61.8,73.0,45.0,5,114.2,0
119310,74.53846153846153,94.0,33.0,13,140.69230769230768,0
119353,85.83333333333333,95.0,77.0,12,136.25,0
119444,62.25,100.0,1.0,8,166.5,0
119471,67.36363636363636,100.0,10.0,11,109.18181818181819,0
119729,10.0,10.0,10.0,1,20.0,0
119865,89.75,99.0,84.0,12,125.83333333333333,0
119898,68.81818181818181,100.0,40.0,11,121.0,0
119902,67.0,75.0,61.0,4,93.25,0
120236,44.333333333333336,67.0,22.0,9,134.66666666666666,0
120611,59.333333333333336,64.0,54.0,3,124.0,0
120994,88.33333333333333,100.0,60.0,6,112.5,0
120999,68.71428571428571,88.0,54.0,7,127.71428571428571,0
121000,35.5,41.0,30.0,2,25.0,0
121056,45.0,45.0,45.0,1,37.0,0
121163,90.0,90.0,90.0,1,26.0,0
121182,81.57142857142857,100.0,68.0,7,180.42857142857142,0
121349,76.0,88.0,65.0,5,113.6,0
121390,75.75,92.0,61.0,4,41.0,0
122337,58.5,80.0,41.0,4,116.25,0
122392,54.0,72.0,30.0,5,134.2,0
122459,69.55555555555556,100.0,50.0,9,144.66666666666666,0
122636,45.0,45.0,45.0,1,51.0,0
122739,40.6,61.0,11.0,5,90.4,0
122846,54.857142857142854,65.0,44.0,7,138.57142857142858,0
122928,74.33333333333333,100.0,42.0,6,144.33333333333334,0
123044,71.4,75.0,68.0,5,115.4,0
123053,85.8,95.0,70.0,5,67.0,0
123087,74.0,100.0,60.0,5,100.2,0
123183,88.5,100.0,76.0,6,122.83333333333333,0
123270,65.5,70.0,60.0,4,54.5,0
123462,84.6,100.0,66.0,10,105.0,0
123497,75.5,80.0,71.0,2,42.0,0
123598,77.42857142857143,100.0,40.0,14,130.0,0
123716,80.36363636363636,100.0,66.0,11,119.63636363636364,0
123860,77.9090909090909,100.0,60.0,11,114.27272727272727,0
123957,61.857142857142854,69.0,47.0,7,22.714285714285715,4
124006,66.33333333333333,80.0,37.0,6,111.83333333333333,0
124064,87.2,90.0,83.0,5,115.0,0
124134,96.25,99.0,95.0,4,63.5,0
124193,95.77777777777777,100.0,80.0,9,128.44444444444446,0
124304,90.0,94.0,87.0,4,97.25,0
124711,44.0,44.0,44.0,1,21.0,0
124728,75.0,80.0,70.0,2,30.0,0
124909,82.0,100.0,61.0,11,120.45454545454545,0
124944,91.11111111111111,100.0,80.0,9,186.11111111111111,0
125018,64.8,67.0,62.0,5,113.2,0
125055,82.66666666666667,100.0,60.0,9,106.88888888888889,0
125063,78.83333333333333,98.0,64.0,12,164.91666666666666,0
125407,71.42857142857143,100.0,48.0,7,162.42857142857142,0
125535,38.2,55.0,1.0,5,112.8,0
125777,93.5,98.0,89.0,2,26.0,0
125830,69.25,85.0,59.0,4,63.75,0
125996,78.91666666666667,91.0,71.0,12,109.91666666666667,0
126088,37.8,60.0,0.0,5,92.2,0
126322,84.14285714285714,100.0,65.0,7,85.28571428571429,2
126337,57.2,90.0,20.0,5,55.6,0
126394,85.1875,94.0,63.0,16,129.1875,0
126395,49.0,69.0,30.0,7,124.28571428571429,0
126411,100.0,100.0,100.0,1,60.0,0
126450,81.0,91.0,69.0,4,98.75,0
126608,61.18181818181818,100.0,35.0,11,110.81818181818181,0
126713,75.5,80.0,60.0,10,100.2,0
126769,60.0,100.0,40.0,5,110.6,0
126800,68.0,95.0,1.0,5,101.0,0
126812,53.8,73.0,31.0,10,91.3,0
126912,62.42857142857143,83.0,19.0,7,-1.0,7
127179,69.0,72.0,66.0,2,52.0,0
127580,77.33333333333333,91.0,49.0,6,109.83333333333333,0
127582,69.6,75.0,66.0,5,118.4,0
127642,85.58333333333333,97.0,73.0,12,158.75,0
127988,68.6,88.0,56.0,5,99.8,0
128072,67.0,67.0,67.0,1,21.0,0
128132,80.75,86.0,70.0,12,165.58333333333334,0
128142,69.125,90.0,30.0,8,60.0,0
128348,52.5,53.0,52.0,2,41.0,0
128386,88.33333333333333,100.0,65.0,3,68.33333333333333,0
128510,85.375,96.0,70.0,8,91.0,2
128656,70.4,94.0,45.0,5,117.8,0
128678,42.45454545454545,67.0,20.0,11,109.63636363636364,0
128791,60.0,68.0,52.0,3,57.333333333333336,0
128817,66.0,66.0,66.0,1,31.0,0
128889,85.0909090909091,100.0,72.0,11,120.72727272727273,0
128929,92.25,100.0,82.0,4,95.0,0
128965,68.16666666666667,74.0,59.0,6,130.66666666666666,0
128968,85.58333333333333,96.0,77.0,12,129.41666666666666,0
128971,84.5,90.0,80.0,4,91.0,0
129198,44.0,44.0,44.0,1,69.0,0
129212,82.375,100.0,60.0,8,158.125,0
129638,33.0,40.0,26.0,2,44.5,0
129878,19.666666666666668,54.0,0.0,3,63.333333333333336,0
129907,87.75,100.0,75.0,12,119.16666666666667,0
129955,81.0,85.0,76.0,6,32.666666666666664,3
129989,96.0,100.0,93.0,7,115.57142857142857,0
130003,78.8,83.0,76.0,5,47.6,0
130013,77.45454545454545,100.0,60.0,11,105.0909090909091,0
130034,78.4,87.0,70.0,5,112.8,0
130403,65.0,82.0,52.0,12,125.83333333333333,0
130409,66.83333333333333,86.0,31.0,12,163.16666666666666,0
130467,65.71428571428571,80.0,49.0,7,126.28571428571429,0
130547,58.4,71.0,47.0,5,117.0,0
130636,60.0,65.0,54.0,5,113.6,0
130658,69.9090909090909,79.0,61.0,11,99.0909090909091,0
130671,74.5,95.0,41.0,6,90.83333333333333,0
130992,77.33333333333333,89.0,70.0,12,96.75,0
131051,89.6,100.0,71.0,10,121.0,0
131145,82.78260869565217,100.0,67.0,23,121.34782608695652,0
131152,60.57142857142857,95.0,0.0,7,116.28571428571429,0
131222,79.5625,100.0,54.0,16,130.25,0
131235,37.0,43.0,31.0,2,23.0,0
131272,75.83333333333333,82.0,60.0,12,150.75,0
131314,58.57142857142857,100.0,0.0,7,192.57142857142858,0
131390,78.6,82.0,73.0,5,114.0,0
131538,82.66666666666667,94.0,73.0,12,167.25,0
131597,73.63636363636364,96.0,30.0,11,182.45454545454547,0
131609,30.0,30.0,30.0,1,25.0,0
131612,87.14285714285714,100.0,78.0,7,115.0,0
131695,46.0,46.0,46.0,1,24.0,0
131776,84.0,95.0,68.0,4,101.5,0
131820,81.66666666666667,100.0,70.0,3,96.66666666666667,0
131933,79.5,94.0,46.0,8,130.0,0
132123,89.5,96.0,83.0,4,91.75,0
132157,69.6842105263158,91.0,40.0,19,136.94736842105263,0
132401,80.6,93.0,47.0,5,108.0,0
132423,86.66666666666667,92.0,78.0,3,25.333333333333332,0
132453,68.5,96.0,34.0,12,155.58333333333334,0
132475,75.58333333333333,91.0,64.0,12,146.33333333333334,0
132477,70.0,88.0,55.0,12,137.75,0
132511,67.75,75.0,60.0,4,57.0,0
132626,72.42857142857143,100.0,43.0,7,82.42857142857143,0
132924,39.25,62.0,1.0,4,83.5,0
132932,63.42857142857143,100.0,20.0,7,186.85714285714286,0
132972,78.77777777777777,100.0,40.0,9,105.0,0
132976,67.4,75.0,62.0,5,113.4,0
133019,80.91666666666667,94.0,58.0,12,114.08333333333333,0
133068,91.88888888888889,100.0,70.0,9,139.88888888888889,0
133104,88.19047619047619,99.0,74.0,21,125.80952380952381,0
133155,93.0,100.0,83.0,11,115.0,0
133185,82.33333333333333,89.0,72.0,12,107.33333333333333,0
133322,62.0,84.0,49.0,12,153.58333333333334,0
133365,79.57142857142857,95.0,65.0,7,113.28571428571429,0
133419,89.0,89.0,89.0,1,21.0,0
133718,69.0,74.0,64.0,2,32.0,0
133748,76.0,100.0,56.0,6,73.0,0
133816,65.4,70.0,58.0,5,113.6,0
133922,78.2,85.0,73.0,5,121.6,0
134025,87.27777777777777,97.0,69.0,18,103.55555555555556,0
134123,92.11111111111111,100.0,65.0,9,167.44444444444446,0
134143,84.4,87.0,81.0,5,113.4,0
134188,76.42857142857143,97.0,60.0,14,118.21428571428571,0
134190,78.0,78.0,78.0,1,21.0,0
134212,83.75,92.0,76.0,4,99.25,0
134243,62.0,85.0,35.0,7,114.57142857142857,0
134260,84.91666666666667,98.0,68.0,12,163.58333333333334,0
134336,74.625,91.0,57.0,8,69.375,0
134563,89.0909090909091,100.0,72.0,11,122.27272727272727,0
134847,89.5,100.0,62.0,14,149.57142857142858,2
134851,74.33333333333333,90.0,50.0,12,123.75,0
134920,47.142857142857146,85.0,13.0,7,116.42857142857143,0
134982,56.4,80.0,22.0,5,81.6,0
135075,85.0,95.0,72.0,12,97.5,0
135280,91.0,100.0,82.0,12,147.91666666666666,0
135330,64.0,88.0,40.0,3,28.333333333333332,0
135385,52.42857142857143,72.0,30.0,7,131.71428571428572,0
135400,53.142857142857146,72.0,43.0,7,96.42857142857143,0
135471,84.0,88.0,78.0,5,110.0,0
135763,80.0,90.0,72.0,4,98.0,0
135792,71.0,83.0,50.0,3,43.333333333333336,0
135999,55.0,55.0,55.0,1,20.0,0
136054,70.45454545454545,85.0,0.0,11,150.9090909090909,0
136135,65.14285714285714,95.0,42.0,7,114.0,0
136335,91.85714285714286,100.0,84.0,7,106.14285714285714,0
136793,58.166666666666664,80.0,23.0,6,111.0,0
136894,67.18181818181819,85.0,53.0,11,108.0,0
136944,83.58333333333333,95.0,47.0,12,188.5,2
137150,34.0,45.0,23.0,2,40.5,0
137281,60.5,65.0,56.0,2,45.0,0
137603,80.0,98.0,50.0,14,118.42857142857143,0
137873,80.2,87.0,72.0,5,112.4,0
137903,72.5,95.0,48.0,12,172.58333333333334,0
138204,80.0,80.0,80.0,1,25.0,0
138289,79.54545454545455,100.0,66.0,11,120.54545454545455,0
138407,49.666666666666664,80.0,1.0,3,70.66666666666667,0
138416,73.28571428571429,85.0,59.0,7,123.28571428571429,0
138704,74.14285714285714,82.0,54.0,7,123.71428571428571,0
138709,33.0,33.0,33.0,1,25.0,0
138710,66.66666666666667,100.0,5.0,9,177.44444444444446,0
138715,73.57142857142857,83.0,62.0,7,23.142857142857142,4
138861,94.33333333333333,100.0,85.0,9,134.44444444444446,0
138920,77.8,100.0,68.0,5,69.6,0
138997,36.4,56.0,23.0,5,140.2,0
139033,61.0,66.0,55.0,5,114.0,0
139190,86.08333333333333,95.0,74.0,12,104.58333333333333,0
139206,88.0,98.0,77.0,12,146.0,0
139250,92.54545454545455,100.0,79.0,11,109.18181818181819,0
139278,87.0,98.0,67.0,11,113.9090909090909,0
139329,84.0,100.0,65.0,9,146.77777777777777,0
139549,66.18181818181819,80.0,57.0,11,121.81818181818181,0
139701,88.33333333333333,93.0,86.0,3,46.333333333333336,0
139843,24.0,40.0,8.0,2,42.0,0
139949,91.33333333333333,99.0,82.0,12,117.16666666666667,0
140060,88.5,93.0,86.0,4,95.0,0
140518,92.0,92.0,92.0,1,33.0,0
140719,69.0,100.0,53.0,10,114.4,0
140807,73.14285714285714,82.0,54.0,7,129.42857142857142,0
140866,86.41666666666667,97.0,81.0,12,145.91666666666666,0
140907,79.5,94.0,69.0,12,93.25,0
141301,84.0,84.0,84.0,1,24.0,0
141355,72.6,77.0,70.0,5,115.6,0
141377,48.833333333333336,65.0,39.0,6,106.83333333333333,0
141430,84.33333333333333,95.0,76.0,12,122.91666666666667,0
141497,67.0,67.0,67.0,1,24.0,0
141506,75.0,75.0,75.0,1,19.0,0
141648,85.16666666666667,96.0,75.0,12,137.91666666666666,0
141823,29.0,58.0,0.0,2,28.0,0
141827,72.77777777777777,100.0,40.0,9,153.77777777777777,0
141949,83.9090909090909,100.0,62.0,11,120.0,0
142092,97.0,100.0,92.0,12,122.16666666666667,0
142310,81.58333333333333,94.0,69.0,12,107.91666666666667,0
142324,78.41666666666667,100.0,55.0,12,88.66666666666667,0
142326,73.6,82.0,65.0,5,115.2,0
142339,92.91666666666667,99.0,86.0,12,94.08333333333333,0
142819,72.71428571428571,97.0,25.0,14,119.07142857142857,0
142935,71.8,94.0,48.0,5,134.2,0
142990,51.666666666666664,73.0,14.0,3,146.33333333333334,0
143350,80.83333333333333,92.0,64.0,12,108.91666666666667,0
143711,89.25,93.0,87.0,4,94.5,0
143741,86.0909090909091,100.0,70.0,11,114.27272727272727,0
143755,90.7,100.0,76.0,10,86.5,0
144448,94.0,95.0,92.0,4,95.0,0
144562,75.25,80.0,73.0,4,77.25,0
144745,72.92307692307692,93.0,33.0,13,120.0,0
144747,85.58333333333333,93.0,78.0,12,152.58333333333334,0
144801,68.8,79.0,61.0,5,114.8,0
144895,80.14285714285714,94.0,69.0,7,123.57142857142857,0
144908,84.0,84.0,84.0,1,22.0,0
144923,67.0,78.0,44.0,6,53.0,0
144959,75.0,88.0,54.0,4,47.0,0
145114,55.72727272727273,89.0,22.0,11,126.81818181818181,0
145130,54.4,75.0,37.0,5,118.4,0
145280,62.2,100.0,40.0,5,109.2,0
145282,95.55555555555556,100.0,90.0,9,127.33333333333333,0
145388,67.5,70.0,65.0,2,93.0,0
145490,46.6,68.0,22.0,5,139.8,0
145544,86.0,100.0,66.0,11,114.36363636363636,0
145578,59.333333333333336,65.0,53.0,3,42.333333333333336,0
145640,93.16666666666667,100.0,79.0,12,128.25,0
145770,41.0,41.0,41.0,1,25.0,0
146165,82.54545454545455,100.0,63.0,11,121.18181818181819,0
146188,50.0,62.0,40.0,5,119.0,0
146485,62.57142857142857,88.0,38.0,7,126.42857142857143,0
146503,63.4,68.0,52.0,5,113.4,0
146600,87.0,100.0,72.0,9,110.11111111111111,0
146651,72.18181818181819,93.0,44.0,11,100.81818181818181,0
146666,43.0,67.0,18.0,7,129.85714285714286,0
146679,74.0,74.0,74.0,1,18.0,0
146738,85.58333333333333,95.0,75.0,12,128.0,0
146943,86.0,88.0,85.0,3,43.0,0
146974,75.0,87.0,62.0,4,97.75,0
147168,78.83333333333333,95.0,56.0,12,156.0,0
147307,63.0,63.0,63.0,1,25.0,0
147328,66.85714285714286,80.0,29.0,7,116.85714285714286,0
147675,65.0,80.0,50.0,2,44.5,0
147715,69.71428571428571,100.0,29.0,7,115.71428571428571,0
147756,68.66666666666667,82.0,32.0,9,109.77777777777777,0
147793,52.0,52.0,52.0,1,32.0,0
147876,78.57142857142857,100.0,58.0,7,83.0,0
148008,60.75,82.0,19.0,4,78.75,0
148282,46.0,46.0,46.0,1,33.0,0
148328,85.66666666666667,89.0,84.0,3,40.333333333333336,0
148414,85.28571428571429,98.0,69.0,7,114.28571428571429,0
148427,82.6,100.0,40.0,10,109.4,0
148993,79.5,90.0,68.0,8,99.375,0
149178,78.0,90.0,60.0,11,104.54545454545455,0
149567,76.0,76.0,76.0,1,17.0,0
149680,84.75,94.0,72.0,12,108.41666666666667,0
149693,72.63636363636364,83.0,50.0,11,133.72727272727272,0
149741,66.4,78.0,58.0,5,110.8,0
149962,68.4,73.0,64.0,5,115.2,0
149964,79.0,79.0,79.0,1,5.0,0
150121,50.0,50.0,50.0,2,45.5,0
150282,77.66666666666667,86.0,57.0,12,182.83333333333334,0
150398,70.0,91.0,1.0,5,98.2,0
150578,69.5,73.0,64.0,4,46.25,0
150763,76.41666666666667,99.0,52.0,12,97.41666666666667,0
151358,50.0,54.0,45.0,5,110.6,0
151465,70.25,88.0,50.0,12,136.08333333333334,0
151549,72.0,84.0,60.0,2,30.0,0
151587,67.0,73.0,56.0,3,75.66666666666667,0
151697,89.0909090909091,100.0,74.0,11,113.18181818181819,0
151745,65.57142857142857,80.0,40.0,7,116.57142857142857,0
151800,65.0,100.0,48.0,4,55.5,0
151917,75.6875,100.0,39.0,16,115.5625,0
152153,52.285714285714285,100.0,10.0,7,83.71428571428571,0
152320,75.54545454545455,90.0,34.0,11,63.09090909090909,5
152428,60.55555555555556,77.0,43.0,9,127.66666666666667,0
152524,91.66666666666667,100.0,81.0,12,110.83333333333333,0
152587,82.41666666666667,93.0,52.0,12,110.66666666666667,0
152626,61.333333333333336,78.0,35.0,12,152.5,0
152668,71.0,71.0,71.0,1,19.0,0
152671,83.44444444444444,100.0,60.0,9,168.11111111111111,0
152887,76.0,92.0,60.0,2,36.5,0
152910,82.22222222222223,100.0,72.0,9,96.11111111111111,0
152917,89.25,99.0,81.0,12,125.16666666666667,0
152929,80.44444444444444,100.0,56.0,9,104.66666666666667,0
152962,75.8,83.0,60.0,5,133.4,0
152973,58.8,76.0,1.0,5,106.8,0
153110,70.0,80.0,48.0,5,60.8,0
153170,70.5,85.0,47.0,6,106.33333333333333,0
153212,83.54545454545455,100.0,60.0,11,117.0909090909091,0
153611,76.44444444444444,88.0,69.0,9,76.44444444444444,0
153704,85.15384615384616,100.0,65.0,13,43.53846153846154,6
153785,82.5,95.0,69.0,12,118.75,0
153788,66.5,74.0,58.0,4,99.5,0
154011,79.36363636363636,100.0,60.0,11,116.81818181818181,0
154027,73.3,100.0,50.0,10,107.5,0
154057,74.75,94.0,52.0,4,32.75,0
154059,58.833333333333336,76.0,38.0,12,168.91666666666666,0
154073,53.285714285714285,70.0,16.0,7,116.42857142857143,0
154125,87.55555555555556,100.0,79.0,9,98.0,0
154191,88.58333333333333,97.0,76.0,12,124.66666666666667,0
154540,79.18181818181819,100.0,60.0,11,114.0,0
154570,78.2,100.0,49.0,5,62.4,0
154697,24.0,24.0,24.0,1,94.0,0
155067,48.5,66.0,31.0,2,66.5,0
155158,70.25,83.0,60.0,12,93.41666666666667,0
155256,92.22222222222223,100.0,70.0,9,149.77777777777777,0
155298,77.42857142857143,97.0,54.0,21,127.0952380952381,0
155484,76.6,98.0,1.0,5,103.4,0
155511,83.91666666666667,93.0,75.0,12,116.41666666666667,0
155550,67.0,75.0,61.0,5,115.0,0
155631,88.0909090909091,100.0,74.0,11,107.81818181818181,0
155854,79.8,82.0,78.0,5,113.2,0
155938,83.16666666666667,92.0,75.0,12,102.41666666666667,0
155956,53.6,69.0,22.0,5,140.0,0
155963,91.22222222222223,100.0,80.0,9,127.11111111111111,0
155984,78.14285714285714,85.0,67.0,7,99.14285714285714,0
156127,70.0,100.0,50.0,3,97.0,0
156171,76.91666666666667,95.0,67.0,12,104.58333333333333,0
156311,91.27272727272727,100.0,79.0,11,121.63636363636364,0
156358,71.25,100.0,60.0,4,79.25,0
156594,80.25,85.0,71.0,4,93.5,0
156783,72.42857142857143,87.0,59.0,7,125.71428571428571,0
156835,86.9,100.0,80.0,10,106.4,0
157060,68.5,100.0,40.0,10,113.4,0
157225,76.0,76.0,76.0,1,29.0,0
157276,90.3,100.0,72.0,10,108.9,0
157298,57.714285714285715,93.0,17.0,14,118.71428571428571,0
157308,66.0909090909091,78.0,48.0,11,175.8181818181818,0
157310,65.0,97.0,25.0,7,127.71428571428571,0
157568,70.6,81.0,59.0,5,123.6,0
157752,49.6,74.0,1.0,5,108.2,0
157795,92.0,100.0,74.0,10,116.7,0
158575,66.66666666666667,70.0,65.0,3,38.333333333333336,0
158611,52.42857142857143,69.0,36.0,7,126.42857142857143,0
158707,74.0,77.0,70.0,3,62.666666666666664,0
158708,88.75,98.0,84.0,4,98.5,0
158831,77.75,92.0,70.0,4,89.25,0
159287,83.0,87.0,79.0,4,88.5,0
159293,86.81818181818181,100.0,79.0,11,107.54545454545455,0
159484,70.0,100.0,0.0,5,161.0,0
159571,76.66666666666667,100.0,50.0,3,91.0,0
159596,69.57142857142857,89.0,36.0,7,62.42857142857143,0
159906,76.36363636363636,97.0,55.0,11,108.45454545454545,0
159925,62.0,83.0,29.0,12,110.66666666666667,0
159947,75.66666666666667,93.0,53.0,6,127.5,0
159954,68.2,75.0,65.0,5,41.4,2
160005,91.14285714285714,100.0,69.0,14,114.78571428571429,0
160026,71.6,100.0,56.0,5,107.2,0
160181,66.6,75.0,40.0,5,65.8,0
160193,70.33333333333333,83.0,52.0,3,25.666666666666668,0
160300,64.33333333333333,73.0,50.0,6,136.66666666666666,0
160310,51.63636363636363,73.0,25.0,11,127.18181818181819,0
160401,47.0,47.0,47.0,1,25.0,0
160472,71.8,88.0,41.0,10,106.1,0
160479,75.66666666666667,100.0,40.0,9,166.44444444444446,0
160536,80.77777777777777,99.0,54.0,9,120.22222222222223,0
160934,66.0,80.0,52.0,2,32.0,0
160945,90.44444444444444,100.0,75.0,9,153.55555555555554,0
160946,85.41666666666667,95.0,68.0,12,158.41666666666666,0
161491,81.36363636363636,100.0,60.0,11,121.63636363636364,0
161658,57.0,74.0,29.0,3,54.666666666666664,0
161678,40.0,40.0,40.0,1,26.0,0
161781,68.75,90.0,44.0,4,39.25,0
162210,92.0,94.0,90.0,4,98.0,0
162337,60.0,65.0,55.0,2,22.5,0
162650,36.0,64.0,9.0,7,104.57142857142857,0
162809,82.41666666666667,93.0,68.0,12,94.16666666666667,0
162984,40.0,40.0,40.0,1,25.0,0
163067,71.57142857142857,92.0,42.0,14,118.42857142857143,0
163120,81.16666666666667,90.0,67.0,12,142.58333333333334,0
163332,53.75,72.0,38.0,4,74.0,0
163962,0.0,0.0,0.0,1,24.0,0
163996,47.0,65.0,29.0,7,109.85714285714286,0
164148,90.41666666666667,100.0,78.0,12,108.58333333333333,0
