code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region
AAA,2013J,1765788,0,3,75.0,2,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2013J,1801229,0,3,5.0,1,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AAA,2013J,1801641,0,2,35.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,1847830,0,1,45.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,1860318,0,1,45.0,1,0,210,1,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,1889511,0,2,55.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,1889577,1,2,75.0,1,0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,1894188,1,2,85.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,1938355,0,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,1942396,1,1,45.0,1,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,1970390,0,1,5.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,1976139,0,1,55.0,1,0,120,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2011876,1,2,95.0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2012966,0,1,35.0,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2051699,1,1,75.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,2062879,1,2,65.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2065691,0,2,35.0,1,0,210,1,-1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2073016,1,1,35.0,1,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2080474,1,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2083877,1,2,5.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2084066,1,1,55.0,1,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,2104505,0,1,5.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2122180,1,1,85.0,1,0,60,0,2,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2139353,0,2,55.0,1,0,120,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2143752,1,1,75.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2146792,0,3,25.0,2,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2149225,0,2,75.0,1,0,60,1,-1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2153153,1,2,45.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2155014,1,1,85.0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2164705,1,2,45.0,0,0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2171627,1,2,35.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2182846,1,2,75.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2194100,1,2,55.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2197016,1,3,35.0,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2208424,0,2,25.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2229865,1,2,15.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2255601,1,2,85.0,1,0,120,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2268379,1,2,25.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2278464,0,1,35.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2293923,0,2,95.0,0,0,150,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2312620,1,3,25.0,1,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2318055,0,2,95.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2013J,2324976,1,3,95.0,1,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2329342,1,1,45.0,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2339528,1,1,45.0,0,0,60,0,2,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2342426,0,1,25.0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2344901,1,2,65.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2358056,1,3,15.0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2013J,2358969,1,2,75.0,0,0,180,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2364471,1,3,95.0,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2365101,0,3,25.0,0,0,210,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2013J,2367155,1,2,85.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2369266,1,1,75.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2376496,1,2,25.0,0,0,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2391984,0,2,95.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2411661,1,2,85.0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2411778,0,3,25.0,0,0,120,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2412002,0,1,55.0,1,0,90,0,2,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,2412967,1,2,85.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2429854,0,2,15.0,1,0,120,1,-1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2437837,1,2,35.0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2013J,2449878,1,2,35.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2456480,0,1,85.0,1,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2457256,0,1,85.0,1,0,180,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2458355,0,1,85.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2460080,0,3,95.0,2,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2461190,0,3,75.0,2,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2469673,1,1,25.0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2470694,1,3,55.0,2,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2479954,0,2,45.0,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2481901,0,1,85.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2013J,2482700,0,1,95.0,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2486127,1,3,95.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2498700,1,1,45.0,0,0,210,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2516503,0,3,45.0,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2013J,2518069,0,2,95.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2521459,1,1,15.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2523736,0,2,25.0,2,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2529279,1,3,65.0,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2532302,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2536991,0,3,95.0,2,0,60,0,2,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2542724,1,1,45.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2550279,1,3,15.0,1,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2013J,2551220,1,1,95.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2552472,1,3,85.0,1,0,120,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2555340,1,3,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2557283,0,3,85.0,2,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2559575,0,1,35.0,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,2562034,0,2,75.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2566163,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2566592,1,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2569324,0,2,95.0,0,0,120,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2574528,0,3,5.0,1,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2574583,0,1,75.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2576122,0,2,75.0,0,0,60,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2578995,1,2,15.0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2586560,1,1,85.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2594139,1,2,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,2598871,1,2,85.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2599352,1,2,35.0,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2013J,2600688,0,2,25.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2606098,1,2,95.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2613116,1,1,15.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2617002,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2620584,0,2,45.0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2639449,0,2,15.0,0,0,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2639540,1,2,95.0,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2639641,0,1,35.0,1,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2013J,2641155,0,1,55.0,1,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2643002,1,2,85.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,2645733,1,2,45.0,0,0,180,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2013J,2649826,0,1,65.0,1,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2650282,0,2,5.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2664024,0,3,95.0,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2013J,2666246,0,2,95.0,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2013J,2669816,0,2,95.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2013J,2671132,0,3,25.0,2,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2013J,2676809,1,3,15.0,0,0,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2013J,2678643,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2685865,1,1,35.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2688067,0,2,15.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2689958,0,2,45.0,1,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2691206,1,2,55.0,0,0,60,0,2,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2013J,2691244,0,2,45.0,1,0,180,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2013J,2694424,0,2,75.0,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2698257,0,1,65.0,0,0,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,6516,0,3,85.0,2,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,24734,1,1,65.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,26192,1,2,65.0,1,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,28061,0,1,45.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,31600,1,2,45.0,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,46844,0,3,35.0,1,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2014J,52765,1,1,5.0,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,55104,1,2,65.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,58071,0,3,95.0,2,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,58316,1,2,75.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,62487,1,2,15.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,63165,0,2,85.0,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,65002,1,2,75.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,70011,1,3,45.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,75255,0,2,45.0,0,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2014J,79403,0,1,85.0,1,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,85092,1,1,35.0,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,85144,0,2,55.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,85302,0,1,85.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,87431,0,1,15.0,1,0,60,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,94961,0,1,75.0,1,1,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,95755,0,1,95.0,0,0,60,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,101116,1,1,65.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,107489,1,3,25.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,108872,0,3,85.0,2,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,109155,1,3,95.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,111512,0,2,45.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,117818,1,2,45.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,119902,1,2,65.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,121349,1,2,45.0,1,1,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,124064,1,2,65.0,0,0,120,0,2,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,125018,0,3,75.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,129955,0,2,55.0,0,1,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,130034,1,2,65.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,130547,1,2,75.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,130636,0,2,15.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,131390,0,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,133816,1,2,75.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,133922,0,1,5.0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2014J,135335,1,1,25.0,0,1,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,135400,1,1,95.0,1,1,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,135471,0,1,95.0,1,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,139033,0,2,95.0,1,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,141377,0,2,95.0,0,1,210,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,141506,0,2,25.0,1,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,146503,0,1,35.0,1,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,147756,0,1,65.0,0,1,120,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2014J,148993,1,2,35.0,1,1,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2014J,149741,1,2,25.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,149962,0,2,65.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,151587,1,2,5.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,152668,1,1,95.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,155984,1,1,75.0,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,158707,1,2,85.0,0,0,60,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,159954,0,2,45.0,1,1,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,164944,1,2,45.0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,165226,1,2,35.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,167961,0,3,75.0,2,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,174024,0,2,15.0,1,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2014J,174094,1,1,35.0,1,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,174745,1,2,75.0,1,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,175447,0,2,55.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,175772,1,3,95.0,1,0,210,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,183057,0,1,95.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,185350,0,1,15.0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,188278,0,2,75.0,1,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,199636,0,2,35.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,199897,0,3,15.0,1,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,200804,0,2,95.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,205494,0,3,35.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,228021,0,2,45.0,1,0,60,0,2,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,228383,0,3,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,232307,0,1,55.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,235068,1,1,35.0,1,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,235507,0,2,95.0,0,1,180,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,236875,0,2,45.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,237274,0,2,15.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,243510,1,1,65.0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,244246,1,2,65.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,248581,1,2,45.0,0,0,60,0,2,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,252073,1,2,35.0,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,254625,0,2,25.0,1,0,60,0,2,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,258587,0,2,15.0,1,0,60,0,2,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,260355,1,2,85.0,1,1,120,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,260623,0,1,45.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,263251,0,2,45.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,263543,0,1,95.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,263952,0,1,15.0,1,0,60,0,2,0,0,0,1,0,0,0,0,0,0,0,0
AAA,2014J,266524,1,2,35.0,0,0,210,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,268733,0,2,35.0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,273346,0,1,75.0,1,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,274947,0,1,45.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,275674,1,2,25.0,0,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,275792,1,3,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,277123,1,2,75.0,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,277880,1,2,65.0,0,1,120,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,281077,1,3,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,281636,1,2,25.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,285315,0,3,75.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,287040,1,2,45.0,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,287204,0,2,5.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,287210,0,2,75.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,288994,0,2,35.0,0,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,289449,0,3,95.0,1,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,290164,1,3,35.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,292525,0,2,75.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,292775,0,2,45.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,293824,1,2,55.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,294496,0,2,15.0,1,0,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0
AAA,2014J,294655,0,2,75.0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,295060,0,2,75.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,295075,0,3,75.0,2,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,296424,0,2,35.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,298034,0,2,75.0,1,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,298838,1,2,75.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,301967,0,2,25.0,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,302476,0,2,75.0,0,0,60,0,2,0,0,0,0,0,0,1,0,0,0,0,0
AAA,2014J,303521,1,2,25.0,1,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AAA,2014J,303985,1,3,75.0,0,1,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,304465,1,2,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,306646,0,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,309142,1,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AAA,2014J,310412,1,2,45.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AAA,2014J,311235,0,2,55.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AAA,2014J,311659,0,2,75.0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,313937,0,3,85.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,315076,0,2,5.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,315744,0,2,95.0,1,0,60,0,2,0,0,0,0,0,1,0,0,0,0,0,0
AAA,2014J,323370,1,2,35.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,323805,1,2,25.0,0,0,180,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
AAA,2014J,328024,0,2,15.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AAA,2014J,328734,1,2,85.0,0,0,180,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
